"GENE" "SCORE" "CHROM" "DEBUT" "FIN" "POS_GENE" "TAILLE" "SNPs_par_pb" "SOUCHE"
"1456" "CBS815.71p_g524:g" 0 "CBS815.71p_contig_1" 1805854 1806742 1806298 889 0 "S1.PSN1217.h"
"1457" "CBS815.71p_g525:g" 0 "CBS815.71p_contig_1" 1808004 1809371 1808687.5 1368 0 "S1.PSN1217.h"
"1458" "CBS815.71p_g526:g" 0 "CBS815.71p_contig_1" 1810210 1811824 1811017 1615 0 "S1.PSN1217.h"
"1459" "CBS815.71p_g527:g" 0 "CBS815.71p_contig_1" 1815099 1819649 1817374 4551 0 "S1.PSN1217.h"
"1460" "CBS815.71p_g528:g" 0 "CBS815.71p_contig_1" 1820270 1822377 1821323.5 2108 0 "S1.PSN1217.h"
"1461" "CBS815.71p_g529:g" 0 "CBS815.71p_contig_1" 1823318 1824496 1823907 1179 0 "S1.PSN1217.h"
"1462" "CBS815.71p_g53:g" 0 "CBS815.71p_contig_1" 186582 187771 187176.5 1190 0 "S1.PSN1217.h"
"1463" "CBS815.71p_g530:g" 0 "CBS815.71p_contig_1" 1826267 1828486 1827376.5 2220 0 "S1.PSN1217.h"
"1464" "CBS815.71p_g531:g" 0 "CBS815.71p_contig_1" 1829525 1829999 1829762 475 0 "S1.PSN1217.h"
"1465" "CBS815.71p_g532:g" 0 "CBS815.71p_contig_1" 1831045 1832478 1831761.5 1434 0 "S1.PSN1217.h"
"1466" "CBS815.71p_g533:g" 0 "CBS815.71p_contig_1" 1833096 1834686 1833891 1591 0 "S1.PSN1217.h"
"1467" "CBS815.71p_g534:g" 0 "CBS815.71p_contig_1" 1835003 1835883 1835443 881 0 "S1.PSN1217.h"
"1468" "CBS815.71p_g535:g" 0 "CBS815.71p_contig_1" 1837886 1838812 1838349 927 0 "S1.PSN1217.h"
"1469" "CBS815.71p_g536:g" 0 "CBS815.71p_contig_1" 1842127 1843674 1842900.5 1548 0 "S1.PSN1217.h"
"1470" "CBS815.71p_g537:g" 0 "CBS815.71p_contig_1" 1844232 1844924 1844578 693 0 "S1.PSN1217.h"
"1471" "CBS815.71p_g538:g" 0 "CBS815.71p_contig_1" 1846784 1848534 1847659 1751 0 "S1.PSN1217.h"
"1472" "CBS815.71p_g54:g" 0 "CBS815.71p_contig_1" 190265 190563 190414 299 0 "S1.PSN1217.h"
"1473" "CBS815.71p_g544:g" 0 "CBS815.71p_contig_1" 1876005 1876987 1876496 983 0 "S1.PSN1217.h"
"1474" "CBS815.71p_g545:g" 0 "CBS815.71p_contig_1" 1879748 1881070 1880409 1323 0 "S1.PSN1217.h"
"1475" "CBS815.71p_g546:g" 0 "CBS815.71p_contig_1" 1884991 1886034 1885512.5 1044 0 "S1.PSN1217.h"
"1476" "CBS815.71p_g547:g" 0 "CBS815.71p_contig_1" 1887764 1888172 1887968 409 0 "S1.PSN1217.h"
"1477" "CBS815.71p_g548:g" 0 "CBS815.71p_contig_1" 1890677 1891470 1891073.5 794 0 "S1.PSN1217.h"
"1478" "CBS815.71p_g549:g" 0 "CBS815.71p_contig_1" 1894322 1895960 1895141 1639 0 "S1.PSN1217.h"
"1479" "CBS815.71p_g55:g" 0 "CBS815.71p_contig_1" 193966 195899 194932.5 1934 0 "S1.PSN1217.h"
"1480" "CBS815.71p_g550:g" 0 "CBS815.71p_contig_1" 1898150 1898661 1898405.5 512 0 "S1.PSN1217.h"
"1481" "CBS815.71p_g552:g" 0 "CBS815.71p_contig_1" 1908490 1911323 1909906.5 2834 0 "S1.PSN1217.h"
"1482" "CBS815.71p_g553:g" 0 "CBS815.71p_contig_1" 1912365 1914158 1913261.5 1794 0 "S1.PSN1217.h"
"1483" "CBS815.71p_g554:g" 0 "CBS815.71p_contig_1" 1917324 1918964 1918144 1641 0 "S1.PSN1217.h"
"1484" "CBS815.71p_g555:g" 0 "CBS815.71p_contig_1" 1920657 1922203 1921430 1547 0 "S1.PSN1217.h"
"1485" "CBS815.71p_g556:g" 0 "CBS815.71p_contig_1" 1923868 1925151 1924509.5 1284 0 "S1.PSN1217.h"
"1486" "CBS815.71p_g557:g" 0 "CBS815.71p_contig_1" 1927727 1928114 1927920.5 388 0 "S1.PSN1217.h"
"1487" "CBS815.71p_g558:g" 0 "CBS815.71p_contig_1" 1929148 1931138 1930143 1991 0 "S1.PSN1217.h"
"1488" "CBS815.71p_g559:g" 0 "CBS815.71p_contig_1" 1936061 1939090 1937575.5 3030 0 "S1.PSN1217.h"
"1489" "CBS815.71p_g56:g" 0 "CBS815.71p_contig_1" 197587 199746 198666.5 2160 0 "S1.PSN1217.h"
"1490" "CBS815.71p_g560:g" 0 "CBS815.71p_contig_1" 1940267 1941602 1940934.5 1336 0 "S1.PSN1217.h"
"1491" "CBS815.71p_g561:g" 0 "CBS815.71p_contig_1" 1942580 1944367 1943473.5 1788 0 "S1.PSN1217.h"
"1492" "CBS815.71p_g562:g" 0 "CBS815.71p_contig_1" 1945826 1948433 1947129.5 2608 0 "S1.PSN1217.h"
"1493" "CBS815.71p_g563:g" 0 "CBS815.71p_contig_1" 1949596 1955775 1952685.5 6180 0 "S1.PSN1217.h"
"1494" "CBS815.71p_g564:g" 0 "CBS815.71p_contig_1" 1956210 1959019 1957614.5 2810 0 "S1.PSN1217.h"
"1495" "CBS815.71p_g565:g" 0 "CBS815.71p_contig_1" 1960367 1962928 1961647.5 2562 0 "S1.PSN1217.h"
"1496" "CBS815.71p_g566:g" 0 "CBS815.71p_contig_1" 1963648 1964688 1964168 1041 0 "S1.PSN1217.h"
"1497" "CBS815.71p_g567:g" 0 "CBS815.71p_contig_1" 1968695 1969957 1969326 1263 0 "S1.PSN1217.h"
"1498" "CBS815.71p_g568:g" 0 "CBS815.71p_contig_1" 1973057 1975120 1974088.5 2064 0 "S1.PSN1217.h"
"1499" "CBS815.71p_g569:g" 0 "CBS815.71p_contig_1" 1980101 1982468 1981284.5 2368 0 "S1.PSN1217.h"
"1500" "CBS815.71p_g57:g" 0 "CBS815.71p_contig_1" 205787 210013 207900 4227 0 "S1.PSN1217.h"
"1501" "CBS815.71p_g570:g" 0 "CBS815.71p_contig_1" 1987504 1989345 1988424.5 1842 0 "S1.PSN1217.h"
"1502" "CBS815.71p_g571:g" 0 "CBS815.71p_contig_1" 1993240 1993746 1993493 507 0 "S1.PSN1217.h"
"1503" "CBS815.71p_g572:g" 0 "CBS815.71p_contig_1" 1994242 1995048 1994645 807 0 "S1.PSN1217.h"
"1504" "CBS815.71p_g573:g" 0 "CBS815.71p_contig_1" 1995690 1996609 1996149.5 920 0 "S1.PSN1217.h"
"1505" "CBS815.71p_g574:g" 0 "CBS815.71p_contig_1" 1996907 1998806 1997856.5 1900 0 "S1.PSN1217.h"
"1506" "CBS815.71p_g575:g" 0 "CBS815.71p_contig_1" 2001491 2002239 2001865 749 0 "S1.PSN1217.h"
"1507" "CBS815.71p_g576:g" 0 "CBS815.71p_contig_1" 2003464 2004853 2004158.5 1390 0 "S1.PSN1217.h"
"1508" "CBS815.71p_g577:g" 0 "CBS815.71p_contig_1" 2005732 2007762 2006747 2031 0 "S1.PSN1217.h"
"1509" "CBS815.71p_g578:g" 0 "CBS815.71p_contig_1" 2009989 2011040 2010514.5 1052 0 "S1.PSN1217.h"
"1510" "CBS815.71p_g579:g" 0 "CBS815.71p_contig_1" 2011866 2013207 2012536.5 1342 0 "S1.PSN1217.h"
"1511" "CBS815.71p_g58:g" 0 "CBS815.71p_contig_1" 211787 214307 213047 2521 0 "S1.PSN1217.h"
"1512" "CBS815.71p_g580:g" 0 "CBS815.71p_contig_1" 2013514 2015844 2014679 2331 0 "S1.PSN1217.h"
"1513" "CBS815.71p_g581:g" 0 "CBS815.71p_contig_1" 2015981 2017287 2016634 1307 0 "S1.PSN1217.h"
"1514" "CBS815.71p_g582:g" 0 "CBS815.71p_contig_1" 2017637 2019383 2018510 1747 0 "S1.PSN1217.h"
"1515" "CBS815.71p_g583:g" 0 "CBS815.71p_contig_1" 2020095 2025794 2022944.5 5700 0 "S1.PSN1217.h"
"1516" "CBS815.71p_g584:g" 0 "CBS815.71p_contig_1" 2034717 2037001 2035859 2285 0 "S1.PSN1217.h"
"1517" "CBS815.71p_g585:g" 0 "CBS815.71p_contig_1" 2036994 2038452 2037723 1459 0 "S1.PSN1217.h"
"1518" "CBS815.71p_g586:g" 0 "CBS815.71p_contig_1" 2042746 2043532 2043139 787 0 "S1.PSN1217.h"
"1519" "CBS815.71p_g587:g" 0 "CBS815.71p_contig_1" 2044208 2045156 2044682 949 0 "S1.PSN1217.h"
"1520" "CBS815.71p_g588:g" 0 "CBS815.71p_contig_1" 2048630 2049524 2049077 895 0 "S1.PSN1217.h"
"1521" "CBS815.71p_g589:g" 0 "CBS815.71p_contig_1" 2050827 2053654 2052240.5 2828 0 "S1.PSN1217.h"
"1522" "CBS815.71p_g59:g" 0 "CBS815.71p_contig_1" 218544 219371 218957.5 828 0 "S1.PSN1217.h"
"1523" "CBS815.71p_g590:g" 0 "CBS815.71p_contig_1" 2053840 2054358 2054099 519 0 "S1.PSN1217.h"
"1524" "CBS815.71p_g591:g" 0 "CBS815.71p_contig_1" 2054801 2056618 2055709.5 1818 0 "S1.PSN1217.h"
"1525" "CBS815.71p_g592:g" 0 "CBS815.71p_contig_1" 2057662 2058034 2057848 373 0 "S1.PSN1217.h"
"1526" "CBS815.71p_g593:g" 0 "CBS815.71p_contig_1" 2058320 2058589 2058454.5 270 0 "S1.PSN1217.h"
"1527" "CBS815.71p_g594:g" 0 "CBS815.71p_contig_1" 2064070 2064783 2064426.5 714 0 "S1.PSN1217.h"
"1528" "CBS815.71p_g595:g" 0 "CBS815.71p_contig_1" 2068365 2070370 2069367.5 2006 0 "S1.PSN1217.h"
"1529" "CBS815.71p_g596:g" 0 "CBS815.71p_contig_1" 2071698 2073808 2072753 2111 0 "S1.PSN1217.h"
"1530" "CBS815.71p_g597:g" 0 "CBS815.71p_contig_1" 2079080 2081557 2080318.5 2478 0 "S1.PSN1217.h"
"1531" "CBS815.71p_g598:g" 0 "CBS815.71p_contig_1" 2084781 2085551 2085166 771 0 "S1.PSN1217.h"
"1532" "CBS815.71p_g599:g" 0 "CBS815.71p_contig_1" 2094686 2096572 2095629 1887 0 "S1.PSN1217.h"
"1533" "CBS815.71p_g6:g" 0 "CBS815.71p_contig_1" 39215 39466 39340.5 252 0 "S1.PSN1217.h"
"1534" "CBS815.71p_g60:g" 0 "CBS815.71p_contig_1" 220907 221660 221283.5 754 0 "S1.PSN1217.h"
"1535" "CBS815.71p_g600:g" 0 "CBS815.71p_contig_1" 2100898 2102440 2101669 1543 0 "S1.PSN1217.h"
"1536" "CBS815.71p_g601:g" 0 "CBS815.71p_contig_1" 2103729 2105420 2104574.5 1692 0 "S1.PSN1217.h"
"1537" "CBS815.71p_g602:g" 0 "CBS815.71p_contig_1" 2105461 2106676 2106068.5 1216 0 "S1.PSN1217.h"
"1538" "CBS815.71p_g603:g" 0 "CBS815.71p_contig_1" 2107346 2109038 2108192 1693 0 "S1.PSN1217.h"
"1539" "CBS815.71p_g604:g" 0 "CBS815.71p_contig_1" 2113165 2113503 2113334 339 0 "S1.PSN1217.h"
"1540" "CBS815.71p_g605:g" 0 "CBS815.71p_contig_1" 2114033 2114653 2114343 621 0 "S1.PSN1217.h"
"1541" "CBS815.71p_g606:g" 0 "CBS815.71p_contig_1" 2118767 2120891 2119829 2125 0 "S1.PSN1217.h"
"1542" "CBS815.71p_g607:g" 0 "CBS815.71p_contig_1" 2121595 2123181 2122388 1587 0 "S1.PSN1217.h"
"1543" "CBS815.71p_g608:g" 0 "CBS815.71p_contig_1" 2123459 2124969 2124214 1511 0 "S1.PSN1217.h"
"1544" "CBS815.71p_g609:g" 0 "CBS815.71p_contig_1" 2125638 2128929 2127283.5 3292 0 "S1.PSN1217.h"
"1545" "CBS815.71p_g61:g" 0 "CBS815.71p_contig_1" 222087 223254 222670.5 1168 0 "S1.PSN1217.h"
"1546" "CBS815.71p_g610:g" 0 "CBS815.71p_contig_1" 2129945 2131006 2130475.5 1062 0 "S1.PSN1217.h"
"1547" "CBS815.71p_g611:g" 0 "CBS815.71p_contig_1" 2133994 2135841 2134917.5 1848 0 "S1.PSN1217.h"
"1548" "CBS815.71p_g612:g" 0 "CBS815.71p_contig_1" 2136979 2137809 2137394 831 0 "S1.PSN1217.h"
"1549" "CBS815.71p_g613:g" 0 "CBS815.71p_contig_1" 2138173 2139634 2138903.5 1462 0 "S1.PSN1217.h"
"1550" "CBS815.71p_g614:g" 0 "CBS815.71p_contig_1" 2140121 2140840 2140480.5 720 0 "S1.PSN1217.h"
"1551" "CBS815.71p_g615:g" 0 "CBS815.71p_contig_1" 2141405 2142580 2141992.5 1176 0 "S1.PSN1217.h"
"1552" "CBS815.71p_g616:g" 0 "CBS815.71p_contig_1" 2142602 2143484 2143043 883 0 "S1.PSN1217.h"
"1553" "CBS815.71p_g617:g" 0 "CBS815.71p_contig_1" 2144390 2145064 2144727 675 0 "S1.PSN1217.h"
"1554" "CBS815.71p_g618:g" 0 "CBS815.71p_contig_1" 2145674 2146734 2146204 1061 0 "S1.PSN1217.h"
"1555" "CBS815.71p_g619:g" 0 "CBS815.71p_contig_1" 2149202 2150518 2149860 1317 0 "S1.PSN1217.h"
"1556" "CBS815.71p_g62:g" 0 "CBS815.71p_contig_1" 225729 227419 226574 1691 0 "S1.PSN1217.h"
"1557" "CBS815.71p_g620:g" 0 "CBS815.71p_contig_1" 2151027 2152259 2151643 1233 0 "S1.PSN1217.h"
"1558" "CBS815.71p_g621:g" 0 "CBS815.71p_contig_1" 2154973 2159774 2157373.5 4802 0 "S1.PSN1217.h"
"1559" "CBS815.71p_g622:g" 0 "CBS815.71p_contig_1" 2160749 2161506 2161127.5 758 0 "S1.PSN1217.h"
"1560" "CBS815.71p_g623:g" 0 "CBS815.71p_contig_1" 2167445 2167835 2167640 391 0 "S1.PSN1217.h"
"1561" "CBS815.71p_g624:g" 0 "CBS815.71p_contig_1" 2168407 2169731 2169069 1325 0 "S1.PSN1217.h"
"1562" "CBS815.71p_g625:g" 0 "CBS815.71p_contig_1" 2170516 2171900 2171208 1385 0 "S1.PSN1217.h"
"1563" "CBS815.71p_g626:g" 0 "CBS815.71p_contig_1" 2172901 2173200 2173050.5 300 0 "S1.PSN1217.h"
"1564" "CBS815.71p_g627:g" 0 "CBS815.71p_contig_1" 2173239 2174144 2173691.5 906 0 "S1.PSN1217.h"
"1565" "CBS815.71p_g628:g" 0 "CBS815.71p_contig_1" 2183930 2185132 2184531 1203 0 "S1.PSN1217.h"
"1566" "CBS815.71p_g629:g" 0 "CBS815.71p_contig_1" 2186050 2187575 2186812.5 1526 0 "S1.PSN1217.h"
"1567" "CBS815.71p_g63:g" 0 "CBS815.71p_contig_1" 230101 230916 230508.5 816 0 "S1.PSN1217.h"
"1568" "CBS815.71p_g630:g" 0 "CBS815.71p_contig_1" 2188112 2189080 2188596 969 0 "S1.PSN1217.h"
"1569" "CBS815.71p_g631:g" 0 "CBS815.71p_contig_1" 2190623 2191342 2190982.5 720 0 "S1.PSN1217.h"
"1570" "CBS815.71p_g632:g" 0 "CBS815.71p_contig_1" 2192373 2193459 2192916 1087 0 "S1.PSN1217.h"
"1571" "CBS815.71p_g633:g" 0 "CBS815.71p_contig_1" 2193898 2197018 2195458 3121 0 "S1.PSN1217.h"
"1572" "CBS815.71p_g634:g" 0 "CBS815.71p_contig_1" 2204275 2206383 2205329 2109 0 "S1.PSN1217.h"
"1573" "CBS815.71p_g635:g" 0 "CBS815.71p_contig_1" 2208671 2210371 2209521 1701 0 "S1.PSN1217.h"
"1574" "CBS815.71p_g637:g" 0 "CBS815.71p_contig_1" 2211746 2219628 2215687 7883 0 "S1.PSN1217.h"
"1575" "CBS815.71p_g638:g" 0 "CBS815.71p_contig_1" 2219897 2220553 2220225 657 0 "S1.PSN1217.h"
"1576" "CBS815.71p_g639:g" 0 "CBS815.71p_contig_1" 2221121 2221508 2221314.5 388 0 "S1.PSN1217.h"
"1577" "CBS815.71p_g64:g" 0 "CBS815.71p_contig_1" 233426 235506 234466 2081 0 "S1.PSN1217.h"
"1578" "CBS815.71p_g640:g" 0 "CBS815.71p_contig_1" 2221556 2224254 2222905 2699 0 "S1.PSN1217.h"
"1579" "CBS815.71p_g641:g" 0 "CBS815.71p_contig_1" 2225225 2227033 2226129 1809 0 "S1.PSN1217.h"
"1580" "CBS815.71p_g642:g" 0 "CBS815.71p_contig_1" 2227694 2228935 2228314.5 1242 0 "S1.PSN1217.h"
"1581" "CBS815.71p_g643:g" 0 "CBS815.71p_contig_1" 2231054 2231692 2231373 639 0 "S1.PSN1217.h"
"1582" "CBS815.71p_g644:g" 0 "CBS815.71p_contig_1" 2233780 2234688 2234234 909 0 "S1.PSN1217.h"
"1583" "CBS815.71p_g645:g" 0 "CBS815.71p_contig_1" 2236824 2240442 2238633 3619 0 "S1.PSN1217.h"
"1584" "CBS815.71p_g646:g" 0 "CBS815.71p_contig_1" 2241398 2244762 2243080 3365 0 "S1.PSN1217.h"
"1585" "CBS815.71p_g647:g" 0 "CBS815.71p_contig_1" 2245359 2246786 2246072.5 1428 0 "S1.PSN1217.h"
"1586" "CBS815.71p_g648:g" 0 "CBS815.71p_contig_1" 2247516 2248819 2248167.5 1304 0 "S1.PSN1217.h"
"1587" "CBS815.71p_g649:g" 0 "CBS815.71p_contig_1" 2249083 2250062 2249572.5 980 0 "S1.PSN1217.h"
"1588" "CBS815.71p_g65:g" 0 "CBS815.71p_contig_1" 235827 237127 236477 1301 0 "S1.PSN1217.h"
"1589" "CBS815.71p_g650:g" 0 "CBS815.71p_contig_1" 2250505 2251727 2251116 1223 0 "S1.PSN1217.h"
"1590" "CBS815.71p_g651:g" 0 "CBS815.71p_contig_1" 2252039 2252912 2252475.5 874 0 "S1.PSN1217.h"
"1591" "CBS815.71p_g652:g" 0 "CBS815.71p_contig_1" 2254952 2257975 2256463.5 3024 0 "S1.PSN1217.h"
"1592" "CBS815.71p_g653:g" 0 "CBS815.71p_contig_1" 2258953 2263287 2261120 4335 0 "S1.PSN1217.h"
"1593" "CBS815.71p_g654:g" 0 "CBS815.71p_contig_1" 2270725 2272950 2271837.5 2226 0 "S1.PSN1217.h"
"1594" "CBS815.71p_g655:g" 0 "CBS815.71p_contig_1" 2273557 2274369 2273963 813 0 "S1.PSN1217.h"
"1595" "CBS815.71p_g656:g" 0 "CBS815.71p_contig_1" 2274834 2276344 2275589 1511 0 "S1.PSN1217.h"
"1596" "CBS815.71p_g657:g" 0 "CBS815.71p_contig_1" 2276671 2277899 2277285 1229 0 "S1.PSN1217.h"
"1597" "CBS815.71p_g658:g" 0 "CBS815.71p_contig_1" 2278273 2281205 2279739 2933 0 "S1.PSN1217.h"
"1598" "CBS815.71p_g659:g" 0 "CBS815.71p_contig_1" 2284855 2287523 2286189 2669 0 "S1.PSN1217.h"
"1599" "CBS815.71p_g66:g" 0 "CBS815.71p_contig_1" 237971 238396 238183.5 426 0 "S1.PSN1217.h"
"1600" "CBS815.71p_g660:g" 0 "CBS815.71p_contig_1" 2293868 2295790 2294829 1923 0 "S1.PSN1217.h"
"1601" "CBS815.71p_g661:g" 0 "CBS815.71p_contig_1" 2304341 2306075 2305208 1735 0 "S1.PSN1217.h"
"1602" "CBS815.71p_g662:g" 0 "CBS815.71p_contig_1" 2306357 2307287 2306822 931 0 "S1.PSN1217.h"
"1603" "CBS815.71p_g663:g" 0 "CBS815.71p_contig_1" 2308435 2310990 2309712.5 2556 0 "S1.PSN1217.h"
"1604" "CBS815.71p_g664:g" 0 "CBS815.71p_contig_1" 2312377 2313117 2312747 741 0 "S1.PSN1217.h"
"1605" "CBS815.71p_g666:g" 0 "CBS815.71p_contig_1" 2313628 2313990 2313809 363 0 "S1.PSN1217.h"
"1606" "CBS815.71p_g667:g" 0 "CBS815.71p_contig_1" 2314759 2315280 2315019.5 522 0 "S1.PSN1217.h"
"1607" "CBS815.71p_g668:g" 0 "CBS815.71p_contig_1" 2317086 2319636 2318361 2551 0 "S1.PSN1217.h"
"1608" "CBS815.71p_g669:g" 0 "CBS815.71p_contig_1" 2329887 2333040 2331463.5 3154 0 "S1.PSN1217.h"
"1609" "CBS815.71p_g670:g" 0 "CBS815.71p_contig_1" 2337021 2337401 2337211 381 0 "S1.PSN1217.h"
"1610" "CBS815.71p_g671:g" 0 "CBS815.71p_contig_1" 2342727 2345975 2344351 3249 0 "S1.PSN1217.h"
"1611" "CBS815.71p_g672:g" 0 "CBS815.71p_contig_1" 2354923 2355820 2355371.5 898 0 "S1.PSN1217.h"
"1612" "CBS815.71p_g673:g" 0 "CBS815.71p_contig_1" 2358686 2360035 2359360.5 1350 0 "S1.PSN1217.h"
"1613" "CBS815.71p_g674:g" 0 "CBS815.71p_contig_1" 2361630 2364437 2363033.5 2808 0 "S1.PSN1217.h"
"1614" "CBS815.71p_g675:g" 0 "CBS815.71p_contig_1" 2364887 2366220 2365553.5 1334 0 "S1.PSN1217.h"
"1615" "CBS815.71p_g676:g" 0 "CBS815.71p_contig_1" 2366636 2367561 2367098.5 926 0 "S1.PSN1217.h"
"1616" "CBS815.71p_g677:g" 0 "CBS815.71p_contig_1" 2368528 2370560 2369544 2033 0 "S1.PSN1217.h"
"1617" "CBS815.71p_g678:g" 0 "CBS815.71p_contig_1" 2371646 2372560 2372103 915 0 "S1.PSN1217.h"
"1618" "CBS815.71p_g679:g" 0 "CBS815.71p_contig_1" 2373055 2375202 2374128.5 2148 0 "S1.PSN1217.h"
"1619" "CBS815.71p_g68:g" 0 "CBS815.71p_contig_1" 241685 242715 242200 1031 0 "S1.PSN1217.h"
"1620" "CBS815.71p_g680:g" 0 "CBS815.71p_contig_1" 2376375 2377889 2377132 1515 0 "S1.PSN1217.h"
"1621" "CBS815.71p_g681:g" 0 "CBS815.71p_contig_1" 2378711 2379955 2379333 1245 0 "S1.PSN1217.h"
"1622" "CBS815.71p_g682:g" 0 "CBS815.71p_contig_1" 2380694 2384477 2382585.5 3784 0 "S1.PSN1217.h"
"1623" "CBS815.71p_g683:g" 0 "CBS815.71p_contig_1" 2387601 2391314 2389457.5 3714 0 "S1.PSN1217.h"
"1624" "CBS815.71p_g684:g" 0 "CBS815.71p_contig_1" 2402681 2403965 2403323 1285 0 "S1.PSN1217.h"
"1625" "CBS815.71p_g685:g" 0 "CBS815.71p_contig_1" 2411001 2414603 2412802 3603 0 "S1.PSN1217.h"
"1626" "CBS815.71p_g686:g" 0 "CBS815.71p_contig_1" 2415448 2416545 2415996.5 1098 0 "S1.PSN1217.h"
"1627" "CBS815.71p_g687:g" 0 "CBS815.71p_contig_1" 2416637 2418145 2417391 1509 0 "S1.PSN1217.h"
"1628" "CBS815.71p_g688:g" 0 "CBS815.71p_contig_1" 2418637 2420684 2419660.5 2048 0 "S1.PSN1217.h"
"1629" "CBS815.71p_g689:g" 0 "CBS815.71p_contig_1" 2421767 2422546 2422156.5 780 0 "S1.PSN1217.h"
"1630" "CBS815.71p_g69:g" 0 "CBS815.71p_contig_1" 247182 249707 248444.5 2526 0 "S1.PSN1217.h"
"1631" "CBS815.71p_g690:g" 0 "CBS815.71p_contig_1" 2423047 2423824 2423435.5 778 0 "S1.PSN1217.h"
"1632" "CBS815.71p_g691:g" 0 "CBS815.71p_contig_1" 2424198 2427013 2425605.5 2816 0 "S1.PSN1217.h"
"1633" "CBS815.71p_g692:g" 0 "CBS815.71p_contig_1" 2429837 2430943 2430390 1107 0 "S1.PSN1217.h"
"1634" "CBS815.71p_g693:g" 0 "CBS815.71p_contig_1" 2440389 2443372 2441880.5 2984 0 "S1.PSN1217.h"
"1635" "CBS815.71p_g694:g" 0 "CBS815.71p_contig_1" 2443830 2444732 2444281 903 0 "S1.PSN1217.h"
"1636" "CBS815.71p_g695:g" 0 "CBS815.71p_contig_1" 2446125 2446890 2446507.5 766 0 "S1.PSN1217.h"
"1637" "CBS815.71p_g696:g" 0 "CBS815.71p_contig_1" 2447416 2450025 2448720.5 2610 0 "S1.PSN1217.h"
"1638" "CBS815.71p_g697:g" 0 "CBS815.71p_contig_1" 2450577 2452484 2451530.5 1908 0 "S1.PSN1217.h"
"1639" "CBS815.71p_g698:g" 0 "CBS815.71p_contig_1" 2453048 2453575 2453311.5 528 0 "S1.PSN1217.h"
"1640" "CBS815.71p_g699:g" 0 "CBS815.71p_contig_1" 2457717 2458718 2458217.5 1002 0 "S1.PSN1217.h"
"1641" "CBS815.71p_g7:g" 0 "CBS815.71p_contig_1" 40001 41905 40953 1905 0 "S1.PSN1217.h"
"1642" "CBS815.71p_g70:g" 0 "CBS815.71p_contig_1" 253879 255505 254692 1627 0 "S1.PSN1217.h"
"1643" "CBS815.71p_g700:g" 0 "CBS815.71p_contig_1" 2463189 2469025 2466107 5837 0 "S1.PSN1217.h"
"1644" "CBS815.71p_g701:g" 0 "CBS815.71p_contig_1" 2471519 2473614 2472566.5 2096 0 "S1.PSN1217.h"
"1645" "CBS815.71p_g702:g" 0 "CBS815.71p_contig_1" 2474434 2475102 2474768 669 0 "S1.PSN1217.h"
"1646" "CBS815.71p_g704:g" 0 "CBS815.71p_contig_1" 2479262 2480000 2479631 739 0 "S1.PSN1217.h"
"1647" "CBS815.71p_g705:g" 0 "CBS815.71p_contig_1" 2482970 2484504 2483737 1535 0 "S1.PSN1217.h"
"1648" "CBS815.71p_g706:g" 0 "CBS815.71p_contig_1" 2484843 2486137 2485490 1295 0 "S1.PSN1217.h"
"1649" "CBS815.71p_g707:g" 0 "CBS815.71p_contig_1" 2487634 2489718 2488676 2085 0 "S1.PSN1217.h"
"1650" "CBS815.71p_g708:g" 0 "CBS815.71p_contig_1" 2490251 2491739 2490995 1489 0 "S1.PSN1217.h"
"1651" "CBS815.71p_g709:g" 0 "CBS815.71p_contig_1" 2492882 2493838 2493360 957 0 "S1.PSN1217.h"
"1652" "CBS815.71p_g71:g" 0 "CBS815.71p_contig_1" 255932 257091 256511.5 1160 0 "S1.PSN1217.h"
"1653" "CBS815.71p_g710:g" 0 "CBS815.71p_contig_1" 2494145 2495058 2494601.5 914 0 "S1.PSN1217.h"
"1654" "CBS815.71p_g711:g" 0 "CBS815.71p_contig_1" 2496884 2498412 2497648 1529 0 "S1.PSN1217.h"
"1655" "CBS815.71p_g712:g" 0 "CBS815.71p_contig_1" 2499567 2501495 2500531 1929 0 "S1.PSN1217.h"
"1656" "CBS815.71p_g713:g" 0 "CBS815.71p_contig_1" 2503336 2504218 2503777 883 0 "S1.PSN1217.h"
"1657" "CBS815.71p_g714:g" 0 "CBS815.71p_contig_1" 2504723 2505994 2505358.5 1272 0 "S1.PSN1217.h"
"1658" "CBS815.71p_g715:g" 0 "CBS815.71p_contig_1" 2506257 2507268 2506762.5 1012 0 "S1.PSN1217.h"
"1659" "CBS815.71p_g716:g" 0 "CBS815.71p_contig_1" 2508397 2510077 2509237 1681 0 "S1.PSN1217.h"
"1660" "CBS815.71p_g717:g" 0 "CBS815.71p_contig_1" 2513287 2514481 2513884 1195 0 "S1.PSN1217.h"
"1661" "CBS815.71p_g718:g" 0 "CBS815.71p_contig_1" 2515347 2516330 2515838.5 984 0 "S1.PSN1217.h"
"1662" "CBS815.71p_g719:g" 0 "CBS815.71p_contig_1" 2516738 2517718 2517228 981 0 "S1.PSN1217.h"
"1663" "CBS815.71p_g72:g" 0 "CBS815.71p_contig_1" 258585 260809 259697 2225 0 "S1.PSN1217.h"
"1664" "CBS815.71p_g720:g" 0 "CBS815.71p_contig_1" 2518267 2520911 2519589 2645 0 "S1.PSN1217.h"
"1665" "CBS815.71p_g721:g" 0 "CBS815.71p_contig_1" 2523553 2524910 2524231.5 1358 0 "S1.PSN1217.h"
